rank,content_hash_id,priority_score,action,reason_code,days_since_last_update,impressions_30d,users_30d,ctr,avg_position
155,content_a9f234dae1e7aa23,0.8274471939247897,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,2314,22,0.000432152117545376,34.41993724767658
156,content_79db622516e2b455,0.8273472235555621,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,1251,23,0.0,27.936828078642417
157,content_e579a10848b4569b,0.8273451978694022,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,9746,9,0.000615637184485943,40.28614228623955
158,content_55719210d1d30b34,0.8270656249723162,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,13,2871,18,0.0010449320794148381,8.842351671024124
159,content_d096d341783eef63,0.8269246876336531,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,11781,71,0.005517358458534929,20.365256176785024
160,content_785fc5c34a857f9f,0.8268146103760469,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,2502,18,0.0007993605115907274,10.951766944917274
161,content_53035bd1aef07ec2,0.8266295014055626,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,958,8,0.0010438413361169101,14.215299869613585
162,content_f952aa4d918f7307,0.8264756555703997,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,52276,25,0.0006695232994108195,23.476099026287173
163,content_ab97be35c7b9a3e9,0.8261580677984045,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,2030,20,0.0034482758620689655,28.47142999105112
164,content_7961ba0a6b844c60,0.8260724657771525,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,2108,19,0.0004743833017077799,12.944655645847151
165,content_2f567cb6ad16f6f0,0.8260655607441151,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,1,114541,37,0.00035795042823093915,8.455980652419921
166,content_ab300b5174b5ddc2,0.8260208482031239,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,1,5017,20,0.00039864460833167234,11.84613622957675
167,content_0860136715a4729f,0.825846656429916,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,6164,10,0.0012978585334198572,45.41600572092676
168,content_ba4b7cac3bb3f5af,0.8257748275058736,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,8,5023,23,0.0005972526378658173,13.747167955116542
169,content_4002467a580a7f98,0.8257681292006311,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,5228,11,0.00019127773527161438,47.04100880992567
170,content_300ad85eff60b270,0.8257624329023093,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,0,10408,30,0.001056879323597233,9.063472325636228
171,content_a04fc72918cc5e88,0.8255378530771121,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,127,838,29,0.0011933174224343676,27.574833637729203
172,content_631da266b413f9a9,0.8254659418784207,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,18808,10,0.0002658443215652914,42.255910233161046
173,content_62cc7590625b7557,0.8254265017863273,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,1681,44,0.001189767995240928,14.02816655454381
174,content_267893f616b45a12,0.8254064658028705,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,505,8,0.0019801980198019802,12.361298712608422
175,content_77846086f593dfe5,0.8252199161859782,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,1,13906,31,0.0017258737235725586,31.485261423887106
176,content_811bb554f1a95333,0.8249637378921443,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,11736,82,0.003919563735514656,15.034487831768987
177,content_e017fc4e87ac7fee,0.8249557807320302,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,23735,70,0.002780703602275121,12.160895018293843
178,content_1a034d338eeb876d,0.8249308101464279,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,2144,27,0.0009328358208955224,15.606423289427257
179,content_2fb032265a677927,0.8245157127201602,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,36305,12,0.00024789973832805396,22.362875180477122
180,content_02bd940363e7d7f3,0.824236265291801,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,6589,59,0.004249506753680376,16.522029758594698
181,content_c3337ad311c348d7,0.8241944577493754,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,2597,13,0.0003850596842510589,18.026082749656677
182,content_f83f1b3d57c2c875,0.8241602597403104,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,1415,10,0.0028268551236749115,26.664412525673715
183,content_adecf29c743dd481,0.8237216496904284,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,4282,10,0.0014012143858010276,24.300933022965573
184,content_42b56f9b99542d94,0.8235955426221553,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,8205,9,0.0006093845216331506,29.988061792511598
185,content_3bee665a54afc32c,0.8235694686104321,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,2245,15,0.00044543429844097997,26.992534356444438
186,content_60dc7528ba242e65,0.8235507306377938,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,3331,37,0.004503152206544582,25.917017589967493
187,content_91487e6f59e8e82f,0.8234982715303527,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,8,7368,20,0.002035830618892508,41.27608266900735
188,content_c943be342b913d4f,0.8233439367451498,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,0,4710,19,0.0008492569002123143,11.124462239069683
189,content_177aa13e0ce291fe,0.823306600046047,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,20018,16,0.000449595364172245,30.810304878699558
190,content_7460e4d333fa1afb,0.8232696042604014,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,7691,13,0.0011701989338187492,35.62290448337384
191,content_1a9e64d202e68679,0.8230974191424829,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,4569,17,0.0015320639089516305,29.93958734752468
192,content_e950868de5d01afb,0.822997774268556,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,8,3544,10,0.000564334085778781,8.2910540581668
193,content_9fc6d51cd65c31d2,0.8227036889532942,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,6553,13,0.00015260186174271325,37.362741182068405
194,content_9e93299136900686,0.822509721253727,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,11524,12,0.0010413051023950017,26.529598215370896
195,content_4684cea588d5fb96,0.8223428606489285,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,1313,20,0.0,50.093940747921984
196,content_153577e5360444f0,0.8223173161648031,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,3833,16,0.0007826767545003914,43.082368203469564
197,content_153c5c92f51e0941,0.8216840105479535,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,2395,21,0.0004175365344467641,15.662393149963718
198,content_2e8f61672339948a,0.821464599401663,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,2218,13,0.0004508566275924256,16.313230339217323
199,content_c0f3bfa9ee27675a,0.8213675683255769,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,2110,17,0.0,17.006566887931847
200,content_f369d865837689e9,0.8213154051821379,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,13,2572,9,0.00038880248833592535,8.552608002413228
201,content_5c6fa521b0669514,0.8210791105848292,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,2948,14,0.0010176390773405698,16.763060295742306
202,content_6058d96bf5405a22,0.8210786790723009,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,21143,32,0.0010878304876318404,19.4459523705197
203,content_3d9087c323abdf06,0.8210759179701191,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,127,5633,103,0.017752529735487306,16.57156300097484
204,content_a7929f5c1fc0073c,0.820989513195952,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,3257,12,0.00184218606079214,19.313819885010183
205,content_183012df3aedda60,0.8209585396274577,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,1756,7,0.0,25.948038298638842
206,content_ca8938873bc853e6,0.8208166252801263,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,2558,10,0.00039093041438623924,31.56486961865785
207,content_36681d5e4a07a753,0.8207089134952915,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,1,39963,84,0.001626504516677927,9.628296828060936
208,content_9a02a8514a69d8fa,0.8206532773293531,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,1074,12,0.0,41.09522034546912
209,content_21f8f06a715b2136,0.8206499132172539,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,10689,14,0.0012162035737674245,36.778744756183585
210,content_8ebf54dc6ab0210b,0.8205520159417657,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,2315,10,0.00043196544276457883,36.42597235041951
211,content_4251e42009075d79,0.8203565208223988,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,2365,10,0.0008456659619450317,26.67398868172287
212,content_aac555363ac5bcbe,0.8201196534429068,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,4469,21,0.0024614007607965988,31.415346867879762
213,content_2cda133ef6b85b6b,0.8200050665819704,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,2740,18,0.0025547445255474453,17.8320606415086
214,content_c899e9f0472476c6,0.8199478507592459,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,8,2778,17,0.0014398848092152627,23.823980834141413
215,content_2e9d8e1ea113a8e4,0.8196247907396084,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,1604,16,0.0006234413965087282,11.20429576952222
216,content_efd9dd01ed0b8076,0.8196247888998465,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,2129,10,0.0009394081728511038,24.994135557922284
217,content_fbed024328e398bb,0.8195184710969015,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,1701,18,0.0011757789535567313,10.667833407866313
218,content_f21e1d33f1098d9d,0.8195050193165485,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,14,2448,13,0.0012254901960784314,19.48857152970658
219,content_3e9448346b2446c7,0.8191940480404135,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,13,7826,30,0.0014055711730130336,9.234403164886038
220,content_9c9fa71158ed38e1,0.8190367546231555,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,1280,21,0.00078125,18.221382620559787
221,content_0bedf929e46541bc,0.8189743060255824,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,4687,13,0.0010667804565820354,25.475642093612688
222,content_1c6b399603da314c,0.8188793525381205,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,2763,35,0.00760043431053203,17.40849772805418
223,content_a00c84e21d77d52f,0.8186881185185086,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,1617,7,0.0006184291898577613,11.612676473698944
224,content_566070eda7ebb348,0.8186873611403571,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,0,7673,43,0.0009122898475172683,12.375801167968563
225,content_896b10e4029fa236,0.8186574105472804,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,8,46031,17,0.00030414286024635573,9.924017414497003
226,content_faad9989c7189adc,0.8184808287133177,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,506,10,0.001976284584980237,19.1402929773433
227,content_4d473e3aa8f56399,0.8184609834648099,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,13,1354,10,0.0007385524372230429,9.755645172231224
228,content_4a78d0dc96fdd77b,0.8183477819562891,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,6943,12,0.0010082097076191847,30.147183166662337
229,content_b77cfdda86933833,0.8177590946782073,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,8214,31,0.0017044071098125152,17.04355756816157
230,content_fe11e987b2b18565,0.8176113525794624,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,2394,13,0.002506265664160401,18.176300680021242
231,content_ec62b635dc9d4c85,0.8173934736010879,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,7247,19,0.0006899406651028012,62.3775624092195
232,content_be5bd2e86c277c16,0.8172888596051102,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,12432,64,0.0044240669240669245,19.567458814804382
233,content_f29cdaa1740a8e11,0.8172522735870141,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,127,6707,133,0.018189950797674072,15.9968039491875
234,content_cc76c93869ff4bca,0.8172397353173518,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,1004,14,0.0,43.18272454046912
235,content_f186c26ab4c18dd1,0.81723520017294,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,127,4580,77,0.01703056768558952,18.039612805069556
236,content_52c61ff818b6c173,0.8171880576170794,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,4315,17,0.0011587485515643105,10.58084441093286
237,content_483861a33eb9f8de,0.8170278972979872,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,1500,29,0.0006666666666666666,13.073323405993388
238,content_240eda5856b91bef,0.8166706096226295,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,5285,18,0.002270577105014191,30.532670403262564
239,content_9e84e62b94321530,0.8165487833081404,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,7143,13,0.0013999720005599889,41.05568267472608
240,content_fb7cf45940357c06,0.8165100822622697,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,8,5220,15,0.0013409961685823754,16.527190540958383
241,content_4da3fdc13729b8e4,0.8164708160033626,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,11018,12,0.0005445634416409512,38.40028826572383
242,content_ddb6d27ddcb26917,0.8164455391030507,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,13,6486,40,0.002312673450508788,9.605608316465698
243,content_0717da99fbd8c274,0.816439996546026,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,1,18420,55,0.002062975027144408,16.97599625017837
244,content_958ec708ace1f777,0.8163378529893776,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,127,8107,71,0.008264462809917356,34.89727781134048
245,content_6f06aeb5d7e7cc1d,0.8162030044678285,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,0,7792,44,0.001026694045174538,13.152585840404026
246,content_a788d093ce1ae235,0.8159479989584876,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,4,15771,25,0.0010145203221102023,68.86870312645532
247,content_65f6650cdfd854c9,0.8156459016107779,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,6,2476,64,0.004038772213247173,20.668121478228752
248,content_e2da539faa074232,0.8155994625152108,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,5499,11,0.0001818512456810329,27.29429841450614
249,content_6db09199a80c1427,0.8154780501662845,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,8050,13,0.0011180124223602484,27.49089050185259
250,content_23b3e0bbdd3b2cfb,0.8149218522545718,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,14,17314,29,0.0015016749451311079,23.641447385329425
251,content_35f10273f0baf406,0.8146373705366631,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,8,6018,11,0.00033233632436025255,8.08806742828137
252,content_9425b9402f9473c7,0.8145239445487981,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,6249,25,0.0014402304368698992,17.458359095597313
253,content_daa3299dd7527a17,0.814519923230423,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,20009,70,0.0038482682792743265,20.354034450907868
254,content_419bb4d948fcb9a5,0.8141433690236025,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,0,12834,22,0.0004675081813931744,13.963922012085234
255,content_385fe21723602323,0.8141348940343673,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,11574,12,0.0011232071885260066,29.230176351962445
256,content_b2276c2896d60254,0.8140933035521344,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,1158,15,0.0017271157167530224,27.524495539136428
257,content_ffa4764d05b5f507,0.813961931549084,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,8,32046,14,9.361542782250516e-05,9.186384312019689
258,content_1c4851c8a91e677b,0.8139260962791033,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,13,1350,18,0.0022222222222222222,9.256015656698624
259,content_5efa758d46c88b7b,0.8138346034258496,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,1389,13,0.0,27.960269793723256
260,content_019308230fe21954,0.8136875524950485,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,4827,14,0.0016573441060700228,23.095810510851358
261,content_1acae156fb85be94,0.8132935632096636,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,791,18,0.0,29.848451743290568
262,content_bb1f3c6614fd92dd,0.8132393230772675,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,9370,21,0.0012806830309498398,12.608713329681537
263,content_149c5126cfe9de52,0.8129989557602169,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,7229,23,0.0022133075114123667,15.969203724034637
264,content_2491debf018c8e26,0.8127079079146562,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,4895,29,0.0022471910112359553,16.419446440116467
265,content_5f8540740e0ff718,0.8125718145082798,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,11674,24,0.001798869282165496,48.259373883955526
266,content_fbc4a78d5b8b8f0c,0.8123132328996835,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,10635,22,0.001692524682651622,41.276921838959545
267,content_9722ee60edcab654,0.8121628727707179,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,12378,8,0.0003231539828728389,35.67465137670592
268,content_ae23566cd9ff1f28,0.8121138584650961,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,6,12258,13,0.0004078968836678088,8.779935772150022
269,content_c8796af149d8d02f,0.8121033863210991,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,2787,10,0.001794043774668102,12.594665143757766
270,content_16a505615d57ea1a,0.8117765338721803,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,11224,34,0.0019600855310049894,17.33987507423247
271,content_4078e96bf165d4ef,0.8115293258882239,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,55697,48,0.0008618058423254394,10.005618347459404
272,content_67de7d5e46e8a793,0.8112166478544907,HIGH_PRIORITY_REFRESH,VISIBLE_STALE_LOW_CTR_LOW_POSITION,125,258,10,0.0,42.71341373680084
273,content_06af107adee1dc02,0.8111899961818354,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,8,1906,9,0.0,29.22372861476023
274,content_9607ca80433847f8,0.8109514430011915,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,10334,18,0.002322430810915425,29.53353003978065
275,content_6ed7271db767dcf6,0.8108524509226482,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,3972,18,0.0005035246727089627,15.82341891317774
276,content_0d6fc0a04772a521,0.8108044623725063,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,2357,8,0.0012728044123886295,28.981976388885368
277,content_186cb682980596a2,0.8106118278820151,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,7521,10,0.0009307272969020078,36.21110053955812
278,content_93e59494fec74b5c,0.810417546731181,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,8870,12,0.0011273957158962795,34.530811318581364
279,content_ddda78cb38fa3c6d,0.810359712917305,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,16155,8,0.0006190034045187249,39.14759257924722
280,content_d0d5fdb7e2bdcacc,0.8103075216010652,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,8419,14,0.0015441263808053214,27.663915928216994
281,content_2c53485b9d1b2fb3,0.8101490454922965,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,1,15127,14,6.610696106299993e-05,29.383465467246506
282,content_66196f0a2266b4de,0.8100388554597964,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,6906,24,0.0027512308137851143,23.173142657063117
283,content_439bd8d7981b7715,0.8100327340455452,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,6462,11,0.0012380068090374497,30.340287259901395
284,content_fe1c6c312a177e3c,0.8096824462738063,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,13,7917,12,0.0008841732979664014,46.40038182257489
285,content_169e21d90d48c9f2,0.8095246930528092,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,1,3239,17,0.001234949058351343,25.22876303506276
286,content_e1596ae57d56143f,0.8094394040409641,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,1,4400,20,0.001590909090909091,9.297001695670271
287,content_54c980b9335e86c2,0.8093862031541951,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,2870,22,0.004181184668989547,26.278717238221354
288,content_f618cfeb643ae105,0.809320995592298,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,6439,8,0.0009318217114458767,18.102051598832684
289,content_29efce9467b028cf,0.8091187381514932,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,14,3091,11,0.0009705596894208993,26.003763196362137
290,content_d67bc6becf02887f,0.8090682040085596,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,0,4939,11,0.00040494027130998176,13.674702418117326
291,content_2b133f3bce4acd75,0.8089553290901673,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,1,8969,22,0.0010034563496487902,18.238149553002046
292,content_88a2d035e3409035,0.808947508443867,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,10047,8,0.0006967253906638798,39.765147924494094
293,content_01985e746d5b26d0,0.8088336751397942,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,8646,9,0.0011566042100393246,40.72486008850104
294,content_e2894da894e4e48e,0.8088261115727049,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,2624,17,0.0007621951219512195,18.190105057889276
295,content_50d4e75c5fb399ac,0.8087041363048332,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,1009,8,0.0019821605550049554,29.256214813828233
296,content_08b4b60bf03adf14,0.8083002472010985,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,10480,12,0.0007633587786259542,46.485085978041305
297,content_f2198db260d51232,0.8078581544911928,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,0,6674,45,0.0022475277195085405,11.040766580276783
298,content_cece58b654fcbb29,0.8078299499361729,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,41,5236,9,0.001145912910618793,36.29442942957104
299,content_b6f889dfcdff8d75,0.8077322080101756,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,18,9464,17,0.001162299239222316,32.76840381937781
300,content_767d3514ddad599d,0.8077293883784884,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,14,4796,15,0.0018765638031693077,26.332758563228182
301,content_9c8cb80bfe1e0c50,0.8076072306292933,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,13,2674,11,0.0014958863126402393,9.464343005704045
302,content_da870d110498e11a,0.8075955956803841,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,8,2277,16,0.0013175230566534915,20.660704720304818
303,content_579b77eceadf1f0f,0.8073696553098665,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR_LOW_POSITION,46,10794,21,0.0013896609227348527,15.783065750898018
304,content_dc1e2ba1894bd53e,0.8072281298737071,HIGH_PRIORITY_REFRESH,VISIBLE_LOW_CTR,13,12650,35,0.0018181818181818182,7.6434377875131565
